anime_id,anime_title_romaji,anime_title_english,anime_title_native,anime_title_userPreferred,isAdult,type,seasonInt,genres,popularity,meanScore,averageScore,episodes,favourites
4098,Urarochi Diamond,,裏路地ダイヤモンド,Urarochi Diamond,False,ANIME,11.0,['Adventure'],214,46.0,,1.0,0
8928,Visions of Frank,Visions of Frank,,Visions of Frank,False,ANIME,54.0,[],265,54.0,50.0,9.0,4
10812,Toumei Shounen Tantei Akira,,透明少年探偵アキラ,Toumei Shounen Tantei Akira,False,ANIME,,['Action'],143,39.0,40.0,1.0,0
102377,Two Tea Two,,TWO TEA TWO,Two Tea Two,False,ANIME,,[],116,39.0,40.0,1.0,0
102579,Toyoichi,,東洋一,Toyoichi,False,ANIME,,[],81,45.0,,1.0,0
102943,Tomoyo,Tomoyo,友よ,Tomoyo,False,ANIME,,[],58,44.0,,1.0,0
103166,Urameshi Denwa,,うらめしでんわ,Urameshi Denwa,False,ANIME,,['Comedy'],99,47.0,,1.0,0
103326,Tokyo SOS,,TokyoSOS,Tokyo SOS,False,ANIME,,[],97,36.0,,1.0,0
103337,Uchuu no Uta,,うちゅうのうた,Uchuu no Uta,False,ANIME,,[],98,42.0,,1.0,0
103378,Toilet no Kamisama,,トイレの神様,Toilet no Kamisama,False,ANIME,,[],116,56.0,49.0,1.0,0
103444,Toward Morning,,Toward Morning,Toward Morning,False,ANIME,,[],80,45.0,,1.0,0
103471,Undouki Kenshin Manual Taiou Taisou,,運動器検診マニュアル対応体操,Undouki Kenshin Manual Taiou Taisou,False,ANIME,,[],56,28.0,,1.0,0
103476,Tonight,,TONIGHT,Tonight,False,ANIME,,[],96,43.0,,1.0,0
103517,Toute wa Sono Kotae,,問うてはその応え,Toute wa Sono Kotae,False,ANIME,,['Supernatural'],104,48.0,44.0,1.0,0
103748,Tick Tock,,Tick Tock,Tick Tock,False,ANIME,,[],80,46.0,,1.0,0
103764,Universal Mind,,Universal Mind,Universal Mind,False,ANIME,,[],86,38.0,,1.0,0
103772,Toshi Keikaku,City Planning,都市計画,Toshi Keikaku,False,ANIME,,[],84,47.0,,1.0,0
103938,Watashi to Kotori to Suzu to,,私と小鳥と鈴と,Watashi to Kotori to Suzu to,False,ANIME,,[],85,49.0,,1.0,0
103944,Tonari no Onigiri-kun,,となりのおにぎり君,Tonari no Onigiri-kun,False,ANIME,,['Slice of Life'],346,47.0,45.0,3.0,1
104093,Tonari no Tonari,,となりのとなり,Tonari no Tonari,False,ANIME,,[],76,37.0,,1.0,0
104333,Time for Christmas,Time for Christmas,Time for Christmas,Time for Christmas,False,ANIME,,[],75,45.0,,1.0,0
104338,Wakie Wakie,,WAKIE WAKIE ～music video vol.1～,Wakie Wakie,False,ANIME,,[],135,37.0,38.0,1.0,0
104387,Tsuru no Ongaeshi,The Grateful Crane,つるのおんがえし,Tsuru no Ongaeshi,False,ANIME,,"['Fantasy', 'Supernatural']",116,45.0,,1.0,0
106549,Time: Toki no Shiori,,Time ～時のしおり～,Time: Toki no Shiori,False,ANIME,0.0,[],64,48.0,,1.0,0
107200,Timeless,,タイムレス,Timeless,False,ANIME,,[],116,60.0,52.0,1.0,0
114305,Uriko-hime to Amanojaku,,瓜子姫とあまのじゃく,Uriko-hime to Amanojaku,False,ANIME,,[],97,42.0,,1.0,0
114422,Uchina Experience,,,Uchina Experience,False,ANIME,,[],76,42.0,,1.0,0
115343,Watashi wa Buranko,,私はブランコ,Watashi wa Buranko,False,ANIME,,[],45,45.0,,1.0,0
116705,Toumei Ningen,,透明人間,Toumei Ningen,False,ANIME,,['Psychological'],90,42.0,,1.0,0
117254,Tousan no Kiteki,,父さんの汽笛,Tousan no Kiteki,False,ANIME,,[],88,47.0,,1.0,0
119454,Town Workers,,タウンワーカーズ,Town Workers,False,ANIME,143.0,['Slice of Life'],188,56.0,50.0,3.0,0
122839,Ushigaeru,,ウシガエル,Ushigaeru,False,ANIME,,['Action'],79,59.0,,1.0,0
125154,Uta no Uta,,うたの歌,Uta no Uta,False,ANIME,,[],31,51.0,,1.0,0
125203,Watashi no Nyanko,,わたしのにゃんこ,Watashi no Nyanko,False,ANIME,,[],48,38.0,,1.0,0
125204,Uchuu wa Tanoshii Festival,,宇宙はたのしいフェスティバル,Uchuu wa Tanoshii Festival,False,ANIME,,[],38,46.0,,1.0,0
125207,Ton Ton Ton,,とんとんとん,Ton Ton Ton,False,ANIME,,['Fantasy'],36,49.0,,1.0,0
126259,Wasurenai yo,,忘れないよ,Wasurenai yo,False,ANIME,,[],40,45.0,,1.0,0
136855,Tokimeki,,トキメキ,Tokimeki,False,ANIME,,[],51,51.0,,1.0,0
137616,Warabigami: Ten no Komoriuta,,童神 ～天の子守唄～,Warabigami: Ten no Komoriuta,False,ANIME,,[],31,49.0,,1.0,0
139018,Tsuyoku,,つよく,Tsuyoku,False,ANIME,,['Drama'],34,59.0,,1.0,0
139074,Unmei,Destiny,運命,Unmei,False,ANIME,,['Psychological'],77,56.0,,1.0,1
139285,timeless tree,,timeless tree,timeless tree,False,ANIME,,[],29,63.0,,1.0,0
139365,To Disappear,To Disappear,To Disappear,To Disappear,False,ANIME,,[],39,46.0,,1.0,0
140233,Watashi to Piano,,わたしとピアノ,Watashi to Piano,False,ANIME,,[],24,47.0,,1.0,0
140353,Watage no Osanpo,,わたげのお散步,Watage no Osanpo,False,ANIME,,[],22,47.0,,1.0,0
140373,Waga Na wa Cowboy,,わが名はカウボーイ,Waga Na wa Cowboy,False,ANIME,,[],27,35.0,,1.0,0
140593,Tomo: Tabidachi no Toki,,友 ～旅立ちの時～,Tomo: Tabidachi no Toki,False,ANIME,,['Slice of Life'],22,39.0,,1.0,0
140733,Tsubiregg Tsuburegg March,,ツビレグ ツブレグ マーチ,Tsubiregg Tsuburegg March,False,ANIME,,[],22,34.0,,1.0,0
141326,Tululu feat. TAKU INOUE,Tululu,Tululu feat.TAKU INOUE,Tululu feat. TAKU INOUE,False,ANIME,,"['Fantasy', 'Romance']",64,67.0,,1.0,0
7511,From Behind: Worku,,WORKU～第１話 FROM BEHIND～,From Behind: Worku,False,ANIME,52.0,"['Fantasy', 'Psychological']",144,45.0,43.0,2.0,0
13087,Youkoso Uchuujin,,ようこそ宇宙人,Youkoso Uchuujin,False,ANIME,,['Comedy'],183,45.0,43.0,1.0,0
15977,Winner,,,Winner,False,ANIME,0.0,['Sports'],104,40.0,,1.0,0
21766,Zegapain ADP,Zegapain ADP,ゼーガペイン ADP,Zegapain ADP,False,ANIME,164.0,"['Action', 'Mecha', 'Romance', 'Sci-Fi']",671,56.0,49.0,1.0,3
98467,Zo Zo Zo Zombie-kun,,ゾゾゾ ゾンビーくん,Zo Zo Zo Zombie-kun,False,ANIME,172.0,['Comedy'],129,40.0,,3.0,0
102384,Youtai Nuhai Zai Shanghai,A Jewish Girl in Shanghai,犹太女孩在上海,Youtai Nuhai Zai Shanghai,False,ANIME,,[],104,47.0,,1.0,0
102472,Windy,,Windy,Windy,False,ANIME,,[],114,52.0,47.0,1.0,0
103336,Wonderful World: Ganmen Shintaisou,,ワンダフル・ワールド　～顔面新体操～,Wonderful World: Ganmen Shintaisou,False,ANIME,,[],60,31.0,,1.0,0
103341,"Zoojazoo ""Watashi no Onaka""",Zoojazoo “My Stomach”,ズージャズー「わたしのおなか」,"Zoojazoo ""Watashi no Onaka""",False,ANIME,,[],107,44.0,42.0,1.0,0
103342,Yanesenondo,,やねせんおんど,Yanesenondo,False,ANIME,,['Music'],112,46.0,44.0,1.0,0
104419,Yumemi Douji,,夢見童子,Yumemi Douji,False,ANIME,,['Drama'],144,47.0,,1.0,0
104928,Yuki Matsuri,,雪祭り,Yuki Matsuri,False,ANIME,,[],92,45.0,,1.0,0
106222,THERAPY,,THERAPY,THERAPY,False,ANIME,,['Comedy'],61,51.0,,1.0,1
106539,Zenbu Wakatteru,Scape Escape,ぜんぶわかってる,Zenbu Wakatteru,False,ANIME,,[],72,59.0,,1.0,0
112305,Xiao Kedou Zhao Mama,Where Is Mother,小蝌蚪找妈妈,Xiao Kedou Zhao Mama,False,ANIME,,['Adventure'],164,53.0,48.0,1.0,1
113222,Yuugiri,,夕霧,Yuugiri,False,ANIME,,[],69,46.0,,1.0,0
114127,Wormy,,WORMY,Wormy,False,ANIME,,['Music'],63,50.0,,1.0,0
114296,Yume wo Misete,,夢を見せて,Yume wo Misete,False,ANIME,,[],62,46.0,,1.0,0
114297,Xmas Song,,,Xmas Song,False,ANIME,,[],76,46.0,,1.0,0
114421,Zounds,,ZOUNDS,Zounds,False,ANIME,,[],78,40.0,,1.0,0
115295,Slowly Rising,Slowly Rising,Slowly Rising,Slowly Rising,False,ANIME,,[],50,60.0,,1.0,0
116915,Yume no Mahou,,夢のまほう,Yume no Mahou,False,ANIME,,[],44,46.0,,1.0,0
118056,Yasashi-sa,,優しさ,Yasashi-sa,False,ANIME,,[],61,57.0,,1.0,0
120773,Kitakaze to Taiyou,,きたかぜとたいよう,Kitakaze to Taiyou,False,ANIME,,['Adventure'],69,37.0,,1.0,0
126269,Wasshoi Nippon,,わっしょいニッポン,Wasshoi Nippon,False,ANIME,,[],22,56.0,,1.0,0
136248,Yubi no Sukima-chan,The devil between my fingers,指のすきまちゃん,Yubi no Sukima-chan,False,ANIME,,['Music'],88,47.0,,1.0,1
136779,Rhythmens,,리드멘스,Rhythmens,False,ANIME,,['Slice of Life'],43,52.0,,,0
137319,TOUBOU,,TOUBOU,TOUBOU,False,ANIME,,[],96,61.0,,1.0,2
138402,Humanity!,Humanity!,ヒューマニティ！,Humanity!,False,ANIME,,['Slice of Life'],32,51.0,,1.0,0
138729,Oshimai no Mirai Yori,From a Completed Future,おしまいの未来より,Oshimai no Mirai Yori,False,ANIME,,[],72,64.0,,1.0,1
139048,Yoninme no Ousama,,四人目の王さま,Yoninme no Ousama,False,ANIME,,[],29,35.0,,1.0,0
139051,YANOYA,,YANOYA,YANOYA,False,ANIME,,[],42,44.0,,1.0,0
139326,Mubashii DNA dake,,眩しいDNAだけ,Mubashii DNA dake,False,ANIME,,[],120,71.0,,1.0,3
139902,Yume Miru Koneko,,夢みる子ねこ,Yume Miru Koneko,False,ANIME,,[],28,39.0,,1.0,0
140012,Chiisaki Monotachi,,小さきものたち,Chiisaki Monotachi,False,ANIME,,[],30,62.0,,1.0,0
140180,Nani Yattemo Umaku Ikanai,,なにやってもうまくいかない,Nani Yattemo Umaku Ikanai,False,ANIME,,[],58,66.0,,1.0,0
140212,Yume Hakonda Randoseru,,夢運んだランドセル,Yume Hakonda Randoseru,False,ANIME,,['Slice of Life'],23,42.0,,1.0,0
140217,Yasashi-sa no Tamatebako,,やさしさの玉手箱,Yasashi-sa no Tamatebako,False,ANIME,,[],23,42.0,,1.0,0
140232,Yami Yami,,ヤミヤミ,Yami Yami,False,ANIME,,['Supernatural'],23,48.0,,1.0,0
140234,Yurikago no Uta,,ゆりかごのうた,Yurikago no Uta,False,ANIME,,[],25,35.0,,1.0,0
140360,Yukai na Mezamashi Tokei,,ゆかいなめざまし時計,Yukai na Mezamashi Tokei,False,ANIME,,[],19,35.0,,1.0,0
140367,Yume Miteru Wake ja Nai yo,,夢みてるわけじゃないよ,Yume Miteru Wake ja Nai yo,False,ANIME,,[],22,36.0,,1.0,0
140878,Non-breath oblige,Non-Breath Oblige,ノンブレス・オブリージュ,Non-breath oblige,False,ANIME,,['Psychological'],102,72.0,,1.0,8
142033,Rapport,Rapport,Rapport,Rapport,False,ANIME,,['Psychological'],49,64.0,,1.0,1
143290,Saturday (Japanese Anime Edition),Saturday (Japanese Anime Edition),Saturday (Japanese Anime Edition),Saturday (Japanese Anime Edition),False,ANIME,,['Psychological'],41,67.0,,1.0,0
143491,BAKEYO,,化けよ,BAKEYO,False,ANIME,,[],29,55.0,,1.0,1
145275,Sokkuri Oyako,,そっくり母娘,Sokkuri Oyako,False,ANIME,,[],18,49.0,,1.0,0
145639,TRIP!-TRAP!,,TRIP!-TRAP!,TRIP!-TRAP!,False,ANIME,,[],16,39.0,,1.0,0
146442,MERMAID,Mermaid,MERMAID,MERMAID,False,ANIME,,['Mystery'],59,64.0,,1.0,1
2483,Kaitouranma: THE ANIMATION,Samurai: Hunt for the Sword,快刀乱麻 THE ANIMATION,Kaitouranma: THE ANIMATION,False,ANIME,994.0,"['Action', 'Adventure']",430,51.0,48.0,2.0,2
2833,Gulliver no Uchuu Ryokou,Gulliver's Travels: Beyond the Moon,ガリバーの宇宙旅行,Gulliver no Uchuu Ryokou,False,ANIME,652.0,"['Adventure', 'Fantasy', 'Sci-Fi']",398,51.0,48.0,1.0,0
3109,Mei King,,めい・king,Mei King,True,ANIME,994.0,"['Adventure', 'Comedy', 'Fantasy', 'Hentai']",267,52.0,48.0,4.0,1
5983,Higepiyo,,ひげぴよ,Higepiyo,False,ANIME,92.0,['Comedy'],802,63.0,60.0,39.0,2
15815,"Yakeato no, Okashi no Ki",,焼跡の,"Yakeato no, Okashi no Ki",False,ANIME,63.0,['Drama'],163,57.0,49.0,1.0,1
98893,Spo-chan Taiketsu: Youkai Daikessen,,スポチャン対決〜妖怪大決戦〜,Spo-chan Taiketsu: Youkai Daikessen,False,ANIME,143.0,[],139,47.0,,1.0,0
101843,Feng Ling Yu Xiu,Soulmate Adventure,风灵玉秀,Feng Ling Yu Xiu,False,ANIME,,"['Action', 'Adventure', 'Comedy', 'Drama']",716,70.0,61.0,12.0,9
103693,BROOTS,,BROOTS,BROOTS,False,ANIME,,"['Mecha', 'Sci-Fi']",143,43.0,42.0,1.0,0
108054,Fukuyama Gekijou: Natsu no Himitsu,,ふくやま劇場 なつのひみつ,Fukuyama Gekijou: Natsu no Himitsu,False,ANIME,,"['Adventure', 'Music']",195,52.0,47.0,1.0,0
108748,Anisava,,アニサバ,Anisava,False,ANIME,133.0,"['Comedy', 'Romance', 'Slice of Life']",154,50.0,46.0,13.0,0
110598,Straw-saurus Neo,,ストローザウルス ネオ,Straw-saurus Neo,False,ANIME,,"['Adventure', 'Fantasy', 'Sci-Fi']",73,39.0,,1.0,0
111853,Tug-Tug,,Tug-Tug,Tug-Tug,False,ANIME,,['Comedy'],76,32.0,,1.0,0
116907,Aru Kokoro no Tabi,inner odyssey,ある心の旅 ,Aru Kokoro no Tabi,False,ANIME,,['Psychological'],53,57.0,,1.0,0
118637,Tteotda Keunyeo!! another step,There She Is!! another step,떳다 그녀!! another step,Tteotda Keunyeo!! another step,False,ANIME,,"['Comedy', 'Romance']",125,72.0,,1.0,1
121707,Hiragana Danshi: Jo,,劇場版 ひらがな男子 ～序～ ,Hiragana Danshi: Jo,False,ANIME,181.0,"['Adventure', 'Comedy', 'Fantasy']",383,45.0,,1.0,3
126263,Togemeku Spica,A Stinging Spica,トゲめくスピカ,Togemeku Spica,False,ANIME,,[],44,50.0,,1.0,0
127506,Dream,Dream,Dream,Dream,False,ANIME,,"['Adventure', 'Fantasy']",120,54.0,48.0,1.0,0
129628,Yueqiu Shou,Lunar Beast,月球兽,Yueqiu Shou,False,ANIME,,"['Action', 'Fantasy', 'Supernatural']",196,59.0,52.0,1.0,2
131239,Luo Xiaohei Zhan Ji: Zhongsheng Zhi Men,,罗小黑战记 众生之门,Luo Xiaohei Zhan Ji: Zhongsheng Zhi Men,False,ANIME,,"['Action', 'Adventure', 'Comedy', 'Supernatural']",255,80.0,63.0,12.0,13
138530,Ashita wa Nichiyoubi,Tomorrow Is Sunday,明日は日曜日,Ashita wa Nichiyoubi,False,ANIME,,['Psychological'],114,64.0,,1.0,1
139983,Kageyama Tamio no Double Fantasy,,景山民夫のダブルファンタジー,Kageyama Tamio no Double Fantasy,False,ANIME,941.0,"['Comedy', 'Horror']",145,56.0,48.0,2.0,0
140008,Uranomito,,ウラノミト,Uranomito,False,ANIME,,['Fantasy'],71,60.0,,1.0,0
140238,Joseito,,女生徒,Joseito,False,ANIME,141.0,['Psychological'],44,43.0,,1.0,0
140363,Shinya Haikai,Wandering Late at Night,深夜徘徊,Shinya Haikai,False,ANIME,211.0,['Slice of Life'],41,60.0,,1.0,0
140864,Polaris,,ポラリス,Polaris,False,ANIME,,['Fantasy'],51,69.0,,1.0,1
140872,Hyaku,,,Hyaku,False,ANIME,,['Fantasy'],30,46.0,,1.0,0
140914,Matenrou to Rinkai-ten,,摩天楼と臨界点,Matenrou to Rinkai-ten,False,ANIME,,"['Action', 'Fantasy']",31,61.0,,1.0,0
142017,Mou Sukoshi dake,Mou sukoshi dake,もう少しだけ,Mou Sukoshi dake,False,ANIME,,[],128,73.0,,1.0,2
142018,Hisui,,ヒスイ,Hisui,False,ANIME,,[],63,63.0,,1.0,1
142218,Tsubame,Tsubame,ツバメ,Tsubame,False,ANIME,,[],160,75.0,60.0,1.0,3
143313,KURO,,KURO,KURO,False,ANIME,,"['Fantasy', 'Slice of Life']",39,60.0,,1.0,2
143552,Haru Matsu Waltz,,はるまつワルツ,Haru Matsu Waltz,False,ANIME,,[],32,50.0,,1.0,0
143621,Suki Datta (Hazu Datta),,好きだった（はずだった ）,Suki Datta (Hazu Datta),False,ANIME,,['Romance'],63,65.0,,1.0,0
145274,Seishun no Kao,,青春の顔,Seishun no Kao,False,ANIME,,[],20,56.0,,1.0,0
145315,Yumemachi Ressha,,夢待列車,Yumemachi Ressha,False,ANIME,,['Fantasy'],17,63.0,,1.0,0
145316,Neko Reset,Neko Reset,猫リセット,Neko Reset,False,ANIME,,['Music'],105,79.0,,1.0,3
145444,ALGO,,ALGO,ALGO,False,ANIME,,[],27,53.0,,1.0,0
145752,Aigatari na Itte,,愛語りな一手,Aigatari na Itte,False,ANIME,,[],40,68.0,,1.0,0
145837,Shinsekai Pygmalion,,新世界ピグマリオン,Shinsekai Pygmalion,False,ANIME,,[],27,55.0,,1.0,0
145849,Hanako,Hanako,花子,Hanako,False,ANIME,,[],87,57.0,,1.0,1
145853,Ice Cream,ICECREAM,アイスクリーム,Ice Cream,False,ANIME,,[],22,55.0,,1.0,0
145880,Boku wa Omocha,,ぼくはおもちゃ,Boku wa Omocha,False,ANIME,,[],17,45.0,,1.0,0
145903,Komaneko Short Movie 2021,Komaneko's Season's Greetings 2021,こまねこショートムービー2021,Komaneko Short Movie 2021,False,ANIME,,['Slice of Life'],28,45.0,,1.0,0
145907,Tooi Sekai ni,,遠い世界に,Tooi Sekai ni,False,ANIME,,[],14,47.0,,1.0,0
145912,Bukkanseii Catharsis,,物換星移カタルシス,Bukkanseii Catharsis,False,ANIME,,[],31,64.0,,1.0,0
145959,Sode no Quilt,QUILT,袖のキルト,Sode no Quilt,False,ANIME,,[],110,74.0,57.0,1.0,1
146315,Torokeru Tetsugaku,Torokeru Tetsugaku,とろける哲学,Torokeru Tetsugaku,False,ANIME,,['Psychological'],49,72.0,,1.0,1
146471,Generic Riot!!,Generic Riot!!,Generic Riot!!,Generic Riot!!,False,ANIME,,"['Action', 'Sports']",97,70.0,,1.0,3
147190,Parasite Piano,Parasite Piano,パラサイトピアノ,Parasite Piano,False,ANIME,,['Psychological'],152,78.0,59.0,1.0,3
1199,Nintama Rantarou,,忍たま乱太郎,Nintama Rantarou,False,ANIME,932.0,['Comedy'],1254,69.0,64.0,,24
1693,REIDEEN,,REIDEEN,REIDEEN,False,ANIME,71.0,"['Action', 'Mecha', 'Sci-Fi']",1270,59.0,56.0,26.0,4
1960,Sore Ike! Anpanman,,それいけ!アンパンマン,Sore Ike! Anpanman,False,ANIME,884.0,"['Comedy', 'Fantasy']",648,62.0,56.0,,8
2487,Kyouryuu Boukenki Jura Tripper,,恐竜冒険記ジュラトリッパー,Kyouryuu Boukenki Jura Tripper,False,ANIME,952.0,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",370,61.0,53.0,39.0,0
2628,The☆Doraemons: Okashina Okashi na Okashinana?,,ザ☆ドラえもんズ おかしなお菓子なオカシナナ？,The☆Doraemons: Okashina Okashi na Okashinana?,False,ANIME,992.0,['Fantasy'],265,64.0,56.0,1.0,0
2633,The☆Doraemons: Dokidoki Kikansha Daibakusou!,The Doraemons: Dokidoki Wildcat Engine,ザ☆ドラえもんズ ドキドキ機関車大爆走！,The☆Doraemons: Dokidoki Kikansha Daibakusou!,False,ANIME,2.0,['Fantasy'],308,64.0,57.0,1.0,0
2645,Dorami & Doraemons: Space Land Kiki Ippatsu!,Dorami & Doraemons: Space Land's Critical Event!,ドラミ＆ドラえもんズ 宇宙（スペース）ランド危機イッパツ！,Dorami & Doraemons: Space Land Kiki Ippatsu!,False,ANIME,12.0,['Fantasy'],257,64.0,55.0,1.0,0
3372,RGB Adventure,RGB Adventure,RGBアドベンチャ,RGB Adventure,False,ANIME,64.0,['Adventure'],84,49.0,,6.0,0
3568,Gambalist! Shun,Fly High,ガンバリスト! 駿,Gambalist! Shun,False,ANIME,963.0,"['Comedy', 'Sports']",558,63.0,56.0,30.0,1
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,Puss-in-Boots: Travels Around the World in 80 Days,長靴をはいた猫　８０日間世界一周,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,False,ANIME,762.0,"['Adventure', 'Fantasy']",339,59.0,54.0,1.0,3
4027,Makai Tenshi Djibril: episode 2,Jiburiru: Second Coming,魔界天使ジブリール episode2,Makai Tenshi Djibril: episode 2,True,ANIME,72.0,['Hentai'],777,58.0,56.0,4.0,1
4521,Watt Poe to Bokura no Ohanashi,Watt Poe,ワット・ボーとぼくらのお話,Watt Poe to Bokura no Ohanashi,False,ANIME,883.0,"['Adventure', 'Fantasy', 'Mecha', 'Sci-Fi']",251,56.0,51.0,1.0,0
5151,Mahjong Hishou-den Naki no Ryuu,,麻雀飛翔伝 哭きの竜,Mahjong Hishou-den Naki no Ryuu,False,ANIME,882.0,['Drama'],417,53.0,47.0,3.0,0
5184,Negibouzu no Asatarou,,ねぎぼうずのあさたろう,Negibouzu no Asatarou,False,ANIME,84.0,"['Adventure', 'Comedy']",107,50.0,,48.0,0
5473,Tsuri Baka Nisshi,,釣りバカ日誌,Tsuri Baka Nisshi,False,ANIME,24.0,"['Comedy', 'Slice of Life']",141,52.0,,36.0,1
7314,Yona Yona Penguin,,よなよなペンギン,Yona Yona Penguin,False,ANIME,93.0,"['Adventure', 'Fantasy']",352,45.0,44.0,1.0,1
7376,Kurumiwari Ningyou,Nutcracker Fantasy,くるみ割り人形,Kurumiwari Ningyou,False,ANIME,792.0,"['Drama', 'Fantasy', 'Romance']",309,57.0,52.0,1.0,6
7491,Dragon Quest Retsuden: Roto no Monshou,Dragon Quest - Emblem of Roto,ドラゴンクエスト列伝 ロトの紋章,Dragon Quest Retsuden: Roto no Monshou,False,ANIME,962.0,"['Adventure', 'Fantasy']",365,55.0,50.0,1.0,1
7982,Tetsuro no Kanata,,鉄路の彼方,Tetsuro no Kanata,False,ANIME,61.0,['Adventure'],184,46.0,,1.0,0
8595,Kotencotenco,,こてんこてんこ,Kotencotenco,False,ANIME,54.0,"['Adventure', 'Comedy', 'Fantasy']",142,51.0,,52.0,0
9500,Starlight Scramble Renai Kouhosei,,スターライトスクランブル 恋愛候補生,Starlight Scramble Renai Kouhosei,False,ANIME,984.0,"['Action', 'Romance', 'Sci-Fi']",201,47.0,,2.0,0
18191,Boku wa Ou-sama,,ぼくは王さま,Boku wa Ou-sama,False,ANIME,132.0,[],128,51.0,,12.0,0
20225,Umigame to Shounen,,ウミガメと少年,Umigame to Shounen,False,ANIME,23.0,['Drama'],167,54.0,,1.0,1
20235,Tako ni Natta Okaa-san,,凧になったお母さん,Tako ni Natta Okaa-san,False,ANIME,33.0,['Drama'],211,58.0,,1.0,0
98875,Hizukuri,,火づくり,Hizukuri,False,ANIME,,"['Adventure', 'Fantasy', 'Sci-Fi']",1307,,,1.0,1
103077,Tinderbox,,ティンダーボックス,Tinderbox,True,ANIME,183.0,['Hentai'],907,60.0,58.0,2.0,9
103249,Love! Snow! Really Magic,Love! Snow! Really Magic,Love! Snow! Really Magic,Love! Snow! Really Magic,False,ANIME,,[],72,62.0,,1.0,0
106564,Return to Dust,Return to Dust,Return to Dust,Return to Dust,False,ANIME,,[],93,53.0,,1.0,2
108744,Akuei to Gacchinpo,,アークエとガッチンポー,Akuei to Gacchinpo,False,ANIME,44.0,['Comedy'],132,51.0,,13.0,0
108745,Akuei to Gacchinpo: Tenkomori,,アークエとガッチンポー てんこもり,Akuei to Gacchinpo: Tenkomori,False,ANIME,51.0,['Comedy'],94,41.0,,12.0,0
109330,Ari to Hato (1959),,ありとはと,Ari to Hato (1959),False,ANIME,,[],121,43.0,,1.0,0
109928,Inu-ou,Inu-Oh,犬王,Inu-ou,False,ANIME,222.0,"['Adventure', 'Music']",4125,76.0,59.0,1.0,17
110089,Kaijuu Step Wandabada,,かいじゅうステップ ワンダバダ,Kaijuu Step Wandabada,False,ANIME,194.0,['Comedy'],151,43.0,,26.0,2
112141,Obake no Ukenerai,Ghosts Play to the Audience,おばけのウケねらい,Obake no Ukenerai,False,ANIME,,[],145,74.0,57.0,1.0,4
113434,CATCH,,,CATCH,False,ANIME,,['Comedy'],40,50.0,,1.0,2
114105,Wang Gu Shenhua Zhi Tian Xuanzhe,,望古神话之天选者,Wang Gu Shenhua Zhi Tian Xuanzhe,False,ANIME,,"['Action', 'Sci-Fi']",310,51.0,,12.0,5
114402,Hakushon Daimaou 2020,Genie Family 2020,ハクション大魔王2020,Hakushon Daimaou 2020,False,ANIME,202.0,"['Comedy', 'Fantasy']",279,54.0,48.0,20.0,1
114915,Aisu,,愛す,Aisu,False,ANIME,,['Comedy'],42,50.0,,1.0,2
118129,LOUD HOUSE,LOUD HOUSE,LOUD HOUSE,LOUD HOUSE,False,ANIME,,[],76,64.0,,1.0,0
118131,Kurayukaba Pilot,,クラユカバ Pilot,Kurayukaba Pilot,False,ANIME,,[],137,55.0,,1.0,1
119368,LayereD Stories 0,,レイヤードストーリーズ ゼロ,LayereD Stories 0,False,ANIME,181.0,['Sci-Fi'],161,46.0,,9.0,1
119592,MAN WITH A MISSION THE ANIMATION,MAN WITH A MISSION THE ANIMATION,MAN WITH A MISSION THE ANIMATION,MAN WITH A MISSION THE ANIMATION,False,ANIME,,['Music'],292,47.0,45.0,6.0,0
127863,Bear Bear Bear Kuma! Kumadam-hen,,べあべあべあくまー! クマダム編,Bear Bear Bear Kuma! Kumadam-hen,False,ANIME,211.0,"['Comedy', 'Mecha']",809,64.0,55.0,3.0,18
131641,Shimajirou to Ehon no Kuni,,しまじろうと えほんのくに,Shimajirou to Ehon no Kuni,False,ANIME,161.0,"['Action', 'Comedy', 'Fantasy']",48,49.0,,1.0,0
136302,"Goodbye, DonGlees!",,グッバイ、ドン・グリーズ！,"Goodbye, DonGlees!",False,ANIME,221.0,['Adventure'],4236,70.0,,1.0,20
